Sample,Timestamp_us,Intensity
916,229250,470
917,229500,472
918,229750,468
919,230000,470
920,230250,468
921,230500,472
922,230750,477
923,231000,472
924,231250,470
925,231500,475
926,231750,476
927,232000,474
928,232250,476
929,232500,471
930,232750,472
931,233000,468
932,233250,476
933,233500,474
934,233750,468
935,234000,471
936,234250,474
937,234500,475
938,234750,474
939,235000,475
940,235250,481
941,235500,475
942,235750,470
943,236000,471
944,236250,474
945,236500,474
946,236750,476
947,237000,478
948,237250,476
949,237500,476
950,237750,475
951,238000,475
952,238250,467
953,238500,471
954,238750,476
955,239000,481
956,239250,480
957,239500,472
958,239750,480
959,240000,472
960,240250,472
961,240500,470
962,240750,467
963,241000,470
964,241250,470
965,241500,467
966,241750,471
967,242000,472
968,242250,472
969,242500,465
970,242750,466
971,243000,465
972,243250,467
973,243500,464
974,243750,465
975,244000,465
976,244250,466
977,244500,465
978,244750,465
979,245000,465
980,245250,467
981,245500,467
982,245750,465
983,246000,467
984,246250,470
985,246500,470
986,246750,467
987,247000,470
988,247250,472
989,247500,470
990,247750,466
991,248000,466
992,248250,471
993,248500,468
994,248750,468
995,249000,465
996,249250,472
997,249500,469
998,249750,471
999,250000,470
1000,250250,470
1001,250500,472
1002,250750,476
1003,251000,474
1004,251250,470
1005,251500,470
1006,251750,469
1007,252000,468
1008,252250,478
1009,252500,470
1010,252750,469
1011,253000,472
1012,253250,472
1013,253500,475
1014,253750,470
1015,254000,468
1016,254250,474
1017,254500,475
1018,254750,475
1019,255000,470
1020,255250,470
1021,255500,468
1022,255750,467
1023,256000,470
1024,256250,468
1025,256500,472
1026,256750,474
1027,257000,468
1028,257250,472
1029,257500,475
1030,257750,466
1031,258000,467
1032,258250,472
1033,258500,471
1034,258750,472
1035,259000,465
1036,259250,466
1037,259500,466
1038,259750,466
1039,260000,472
1040,260250,465
1041,260500,472
1042,260750,471
1043,261000,471
1044,261250,469
1045,261500,468
1046,261750,470
1047,262000,467
1048,262250,468
1049,262500,473
1050,262750,470
1051,263000,483
1052,263250,471
1053,263500,475
1054,263750,468
1055,264000,465
1056,264250,469
1057,264500,468
1058,264750,466
1059,265000,468
1060,265250,468
1061,265500,470
1062,265750,466
1063,266000,469
1064,266250,468
1065,266500,472
1066,266750,469
1067,267000,470
1068,267250,465
1069,267500,468
1070,267750,465
1071,268000,466
1072,268250,470
1073,268500,478
1074,268750,470
1075,269000,479
1076,269250,468
1077,269500,472
1078,269750,465
1079,270000,468
1080,270250,472
1081,270500,470
1082,270750,468
1083,271000,468
1084,271250,467
1085,271500,465
1086,271750,465
1087,272000,468
1088,272250,470
1089,272500,470
1090,272750,465
1091,273000,466
1092,273250,465
1093,273500,469
1094,273750,475
1095,274000,472
1096,274250,474
1097,274500,472
1098,274750,476
1099,275000,468
1100,275250,468
1101,275500,465
1102,275750,465
1103,276000,469
1104,276250,467
1105,276500,471
1106,276750,469
1107,277000,470
1108,277250,468
1109,277500,478
1110,277750,468
1111,278000,471
1112,278250,465
1113,278500,483
1114,278750,472
1115,279000,465
1116,279250,467
1117,279500,467
1118,279750,476
1119,280000,465
1120,280250,471
1121,280500,471
1122,280750,470
1123,281000,471
1124,281250,470
1125,281500,468
1126,281750,468
1127,282000,468
1128,282250,470
1129,282500,471
1130,282750,470
1131,283000,464
1132,283250,465
1133,283500,467
1134,283750,472
1135,284000,472
1136,284250,478
1137,284500,470
1138,284750,474
1139,285000,478
1140,285250,466
1141,285500,465
1142,285750,464
1143,286000,462
1144,286250,465
1145,286500,467
1146,286750,463
1147,287000,460
1148,287250,465
1149,287500,462
1150,287750,460
1151,288000,461
1152,288250,464
1153,288500,470
1154,288750,474
1155,289000,471
1156,289250,470
1157,289500,470
1158,289750,476
1159,290000,468
1160,290250,470
1161,290500,470
1162,290750,468
1163,291000,470
1164,291250,470
1165,291500,470
1166,291750,476
1167,292000,470
1168,292250,474
1169,292500,472
1170,292750,471
1171,293000,466
1172,293250,469
1173,293500,471
1174,293750,465
1175,294000,472
1176,294250,468
1177,294500,468
1178,294750,470
1179,295000,474
1180,295250,465
1181,295500,466
1182,295750,467
1183,296000,467
1184,296250,471
1185,296500,468
1186,296750,465
1187,297000,466
1188,297250,466
1189,297500,474
1190,297750,468
1191,298000,471
1192,298250,470
1193,298500,468
1194,298750,469
1195,299000,465
1196,299250,466
1197,299500,472
1198,299750,470
1199,300000,470
1200,300250,465
1201,300500,467
1202,300750,465
1203,301000,465
1204,301250,465
1205,301500,465
1206,301750,466
1207,302000,472
1208,302250,462
1209,302500,466
1210,302750,468
1211,303000,468
1212,303250,468
1213,303500,463
1214,303750,465
1215,304000,468
1216,304250,466
1217,304500,465
1218,304750,465
1219,305000,465
1220,305250,466
1221,305500,465
1222,305750,465
1223,306000,465
1224,306250,465
1225,306500,465
1226,306750,466
1227,307000,465
1228,307250,467
1229,307500,465
1230,307750,465
1231,308000,467
1232,308250,465
1233,308500,468
1234,308750,466
1235,309000,465
1236,309250,469
1237,309500,465
1238,309750,465
1239,310000,466
1240,310250,465
1241,310500,469
1242,310750,467
1243,311000,465
1244,311250,465
1245,311500,470
1246,311750,465
1247,312000,467
1248,312250,470
1249,312500,465
1250,312750,468
1251,313000,465
1252,313250,467
1253,313500,467
1254,313750,464
1255,314000,465
1256,314250,465
1257,314500,469
1258,314750,469
1259,315000,467
1260,315250,465
1261,315500,466
1262,315750,463
1263,316000,465
1264,316250,470
1265,316500,465
1266,316750,465
1267,317000,468
1268,317250,465
1269,317500,465
1270,317750,468
1271,318000,465
1272,318250,467
1273,318500,465
1274,318750,470
1275,319000,465
1276,319250,466
1277,319500,465
1278,319750,465
1279,320000,468
1280,320250,470
1281,320500,465
1282,320750,462
1283,321000,465
1284,321250,463
1285,321500,465
1286,321750,468
1287,322000,467
1288,322250,465
1289,322500,465
1290,322750,465
1291,323000,465
1292,323250,467
1293,323500,465
1294,323750,465
1295,324000,465
1296,324250,465
1297,324500,465
1298,324750,465
1299,325000,470
1300,325250,465
1301,325500,465
1302,325750,467
1303,326000,465
1304,326250,465
1305,326500,465
1306,326750,467
1307,327000,468
1308,327250,465
1309,327500,466
1310,327750,470
1311,328000,469
1312,328250,469
1313,328500,467
1314,328750,471
1315,329000,472
1316,329250,467
1317,329500,468
1318,329750,469
1319,330000,469
1320,330250,468
1321,330500,466
1322,330750,467
1323,331000,468
1324,331250,471
1325,331500,467
1326,331750,471
1327,332000,471
1328,332250,469
1329,332500,468
1330,332750,468
1331,333000,468
1332,333250,467
1333,333500,468
1334,333750,465
1335,334000,466
1336,334250,465
1337,334500,468
1338,334750,464
1339,335000,467
1340,335250,467
1341,335500,465
1342,335750,465
1343,336000,469
1344,336250,468
1345,336500,466
1346,336750,469
1347,337000,472
1348,337250,465
1349,337500,465
1350,337750,466
1351,338000,467
1352,338250,471
1353,338500,472
1354,338750,467
1355,339000,465
1356,339250,467
1357,339500,467
1358,339750,466
1359,340000,465
1360,340250,465
1361,340500,467
1362,340750,467
1363,341000,468
1364,341250,465
1365,341500,465
1366,341750,467
1367,342000,465
1368,342250,473
1369,342500,470
1370,342750,468
1371,343000,472
1372,343250,470
1373,343500,467
1374,343750,465
1375,344000,467
1376,344250,465
1377,344500,472
1378,344750,468
1379,345000,467
1380,345250,468
1381,345500,469
1382,345750,465
1383,346000,467
1384,346250,466
1385,346500,469
1386,346750,465
1387,347000,468
1388,347250,465
1389,347500,462
1390,347750,465
1391,348000,462
1392,348250,465
1393,348500,465
1394,348750,468
1395,349000,465
1396,349250,468
1397,349500,467
1398,349750,466
1399,350000,465
1400,350250,465
1401,350500,465
1402,350750,465
1403,351000,465
1404,351250,466
1405,351500,465
1406,351750,465
1407,352000,467
1408,352250,466
1409,352500,471
1410,352750,470
1411,353000,466
1412,353250,465
1413,353500,471
1414,353750,465
1415,354000,466
1416,354250,467
1417,354500,467
1418,354750,470
1419,355000,465
1420,355250,471
1421,355500,469
1422,355750,470
1423,356000,471
1424,356250,460
1425,356500,467
1426,356750,466
1427,357000,470
1428,357250,468
1429,357500,465
1430,357750,470
1431,358000,469
1432,358250,468
1433,358500,465
1434,358750,471
1435,359000,465
1436,359250,468
1437,359500,472
1438,359750,471
1439,360000,465
1440,360250,472
1441,360500,467
1442,360750,470
1443,361000,470
1444,361250,471
1445,361500,470
1446,361750,468
1447,362000,466
1448,362250,467
1449,362500,470
1450,362750,464
1451,363000,468
1452,363250,467
1453,363500,471
1454,363750,467
1455,364000,463
1456,364250,465
1457,364500,470
1458,364750,465
1459,365000,470
1460,365250,467
1461,365500,465
1462,365750,469
1463,366000,470
1464,366250,471
1465,366500,465
1466,366750,467
1467,367000,472
1468,367250,466
1469,367500,467
1470,367750,466
1471,368000,465
1472,368250,463
1473,368500,466
1474,368750,466
1475,369000,467
1476,369250,466
1477,369500,466
1478,369750,466
1479,370000,465
1480,370250,465
1481,370500,467
1482,370750,470
1483,371000,467
1484,371250,472
1485,371500,465
1486,371750,466
1487,372000,469
1488,372250,467
1489,372500,468
1490,372750,469
1491,373000,466
1492,373250,468
1493,373500,468
1494,373750,467
1495,374000,467
1496,374250,471
1497,374500,474
1498,374750,471
1499,375000,474
1500,375250,468
1501,375500,471
1502,375750,471
1503,376000,472
1504,376250,466
1505,376500,471
1506,376750,466
1507,377000,469
1508,377250,466
1509,377500,468
1510,377750,468
1511,378000,466
1512,378250,470
1513,378500,466
1514,378750,466
1515,379000,466
1516,379250,466
1517,379500,468
1518,379750,468
1519,380000,465
1520,380250,465
1521,380500,465
1522,380750,473
1523,381000,465
1524,381250,469
1525,381500,465
1526,381750,466
1527,382000,472
1528,382250,465
1529,382500,463
1530,382750,465
1531,383000,465
1532,383250,470
1533,383500,470
1534,383750,471
1535,384000,474
1536,384250,465
1537,384500,456
1538,384750,459
1539,385000,460
1540,385250,465
1541,385500,462
1542,385750,465
1543,386000,459
1544,386250,463
1545,386500,464
1546,386750,465
1547,387000,462
1548,387250,465
1549,387500,465
1550,387750,465
1551,388000,465
1552,388250,463
1553,388500,464
1554,388750,462
1555,389000,464
1556,389250,465
1557,389500,465
1558,389750,464
1559,390000,465
1560,390250,465
1561,390500,463
1562,390750,463
1563,391000,461
1564,391250,460
1565,391500,465
1566,391750,465
1567,392000,463
1568,392250,462
1569,392500,456
1570,392750,460
1571,393000,465
1572,393250,465
1573,393500,462
1574,393750,466
1575,394000,465
1576,394250,462
1577,394500,465
1578,394750,469
1579,395000,468
1580,395250,465
1581,395500,465
1582,395750,465
1583,396000,469
1584,396250,465
1585,396500,465
1586,396750,465
1587,397000,465
1588,397250,465
1589,397500,465
1590,397750,465
1591,398000,464
1592,398250,465
1593,398500,465
1594,398750,465
1595,399000,469
1596,399250,465
1597,399500,465
1598,399750,465
1599,400000,462
1600,400250,463
1601,400500,470
1602,400750,468
1603,401000,472
1604,401250,466
1605,401500,468
1606,401750,470
1607,402000,467
1608,402250,468
1609,402500,469
1610,402750,467
1611,403000,472
1612,403250,470
1613,403500,471
1614,403750,466
1615,404000,472
1616,404250,470
1617,404500,475
1618,404750,471
1619,405000,468
1620,405250,472
1621,405500,472
1622,405750,477
1623,406000,478
1624,406250,475
1625,406500,470
1626,406750,478
1627,407000,476
1628,407250,466
1629,407500,471
1630,407750,472
1631,408000,477
1632,408250,467
1633,408500,465
1634,408750,469
1635,409000,463
1636,409250,470
1637,409500,468
1638,409750,471
1639,410000,467
1640,410250,465
1641,410500,463
1642,410750,468
1643,411000,465
1644,411250,472
1645,411500,465
1646,411750,467
1647,412000,466
1648,412250,470
1649,412500,469
1650,412750,471
1651,413000,472
1652,413250,465
1653,413500,468
1654,413750,468
1655,414000,472
1656,414250,471
1657,414500,467
1658,414750,472
1659,415000,471
1660,415250,472
1661,415500,470
1662,415750,474
1663,416000,465
1664,416250,471
1665,416500,465
1666,416750,467
1667,417000,467
1668,417250,474
1669,417500,471
1670,417750,471
1671,418000,470
1672,418250,468
1673,418500,477
1674,418750,467
1675,419000,472
1676,419250,470
1677,419500,465
1678,419750,466
1679,420000,468
1680,420250,466
1681,420500,467
1682,420750,470
1683,421000,474
1684,421250,465
1685,421500,469
1686,421750,467
1687,422000,467
1688,422250,470
1689,422500,466
1690,422750,469
1691,423000,474
1692,423250,476
1693,423500,464
1694,423750,465
1695,424000,465
1696,424250,476
1697,424500,474
1698,424750,469
1699,425000,476
1700,425250,471
1701,425500,472
1702,425750,475
1703,426000,467
1704,426250,472
1705,426500,480
1706,426750,474
1707,427000,470
1708,427250,474
1709,427500,474
1710,427750,471
1711,428000,471
1712,428250,480
1713,428500,476
1714,428750,472
1715,429000,471
1716,429250,470
1717,429500,471
1718,429750,475
1719,430000,467
1720,430250,472
1721,430500,466
1722,430750,470
1723,431000,470
1724,431250,474
1725,431500,472
1726,431750,474
1727,432000,476
1728,432250,469
1729,432500,473
1730,432750,476
1731,433000,472
1732,433250,471
1733,433500,467
1734,433750,469
1735,434000,470
1736,434250,469
1737,434500,466
1738,434750,462
1739,435000,461
1740,435250,465
1741,435500,472
1742,435750,465
1743,436000,465
1744,436250,470
1745,436500,471
1746,436750,467
1747,437000,472
1748,437250,476
1749,437500,471
1750,437750,470
1751,438000,473
1752,438250,479
1753,438500,474
1754,438750,472
1755,439000,470
1756,439250,469
1757,439500,467
1758,439750,476
1759,440000,466
1760,440250,477
1761,440500,478
1762,440750,472
1763,441000,474
1764,441250,474
1765,441500,470
1766,441750,472
1767,442000,474
1768,442250,468
1769,442500,465
1770,442750,468
1771,443000,470
1772,443250,468
1773,443500,472
1774,443750,476
1775,444000,471
1776,444250,475
1777,444500,472
1778,444750,472
1779,445000,465
1780,445250,478
1781,445500,472
1782,445750,478
1783,446000,474
1784,446250,475
1785,446500,471
1786,446750,474
1787,447000,476
1788,447250,472
1789,447500,471
1790,447750,478
1791,448000,468
1792,448250,470
1793,448500,468
1794,448750,465
1795,449000,476
1796,449250,469
1797,449500,468
1798,449750,474
1799,450000,466
1800,450250,468
1801,450500,465
1802,450750,472
1803,451000,468
1804,451250,475
1805,451500,475
1806,451750,471
1807,452000,469
1808,452250,478
1809,452500,466
1810,452750,466
1811,453000,469
1812,453250,471
1813,453500,467
1814,453750,470
1815,454000,472
1816,454250,467
1817,454500,472
1818,454750,475
1819,455000,472
1820,455250,470
1821,455500,478
1822,455750,465
1823,456000,474
1824,456250,472
1825,456500,471
1826,456750,474
1827,457000,472
1828,457250,468
1829,457500,476
1830,457750,470
1831,458000,474
1832,458250,468
1833,458500,468
1834,458750,472
1835,459000,473
1836,459250,472
1837,459500,470
1838,459750,475
1839,460000,470
1840,460250,468
1841,460500,470
1842,460750,465
1843,461000,472
1844,461250,472
1845,461500,471
1846,461750,471
1847,462000,476
1848,462250,475
1849,462500,472
1850,462750,479
1851,463000,468
1852,463250,470
1853,463500,472
1854,463750,467
1855,464000,475
1856,464250,470
1857,464500,469
1858,464750,473
1859,465000,468
1860,465250,468
1861,465500,469
1862,465750,469
1863,466000,471
1864,466250,470
1865,466500,468
1866,466750,471
1867,467000,474
1868,467250,466
1869,467500,470
1870,467750,468
1871,468000,470
1872,468250,468
1873,468500,471
1874,468750,468
1875,469000,475
1876,469250,467
1877,469500,467
1878,469750,466
1879,470000,470
1880,470250,469
1881,470500,467
1882,470750,476
1883,471000,472
1884,471250,472
1885,471500,474
1886,471750,477
1887,472000,470
1888,472250,467
1889,472500,465
1890,472750,472
1891,473000,465
1892,473250,464
1893,473500,467
1894,473750,465
1895,474000,465
1896,474250,466
1897,474500,465
1898,474750,464
1899,475000,470
1900,475250,468
1901,475500,466
1902,475750,464
1903,476000,466
1904,476250,469
1905,476500,472
1906,476750,471
1907,477000,467
1908,477250,466
1909,477500,465
1910,477750,467
1911,478000,468
1912,478250,465
1913,478500,470
1914,478750,461
1915,479000,465
1916,479250,466
1917,479500,466
1918,479750,470
1919,480000,470
1920,480250,476
1921,480500,465
1922,480750,465
1923,481000,465
1924,481250,465
1925,481500,465
1926,481750,465
1927,482000,467
1928,482250,464
1929,482500,464
1930,482750,462
1931,483000,465
1932,483250,471
1933,483500,459
1934,483750,465
1935,484000,471
1936,484250,465
1937,484500,465
1938,484750,465
1939,485000,467
1940,485250,467
1941,485500,465
1942,485750,465
1943,486000,465
1944,486250,465
1945,486500,468
1946,486750,467
1947,487000,469
1948,487250,469
1949,487500,470
1950,487750,466
1951,488000,468
1952,488250,469
1953,488500,465
1954,488750,468
1955,489000,466
1956,489250,470
1957,489500,468
1958,489750,463
1959,490000,464
1960,490250,459
1961,490500,464
1962,490750,465
1963,491000,459
1964,491250,465
1965,491500,464
1966,491750,465
1967,492000,463
1968,492250,465
1969,492500,463
1970,492750,462
1971,493000,464
1972,493250,465
1973,493500,465
1974,493750,459
1975,494000,465
1976,494250,462
1977,494500,458
1978,494750,459
1979,495000,455
1980,495250,456
1981,495500,460
1982,495750,459
1983,496000,456
1984,496250,454
1985,496500,463
1986,496750,462
1987,497000,463
1988,497250,465
1989,497500,456
1990,497750,458
1991,498000,459
1992,498250,465
1993,498500,465
1994,498750,465
1995,499000,463
1996,499250,465
1997,499500,461
1998,499750,464
1999,500000,465
2000,500250,465
2001,500500,465
2002,500750,466
2003,501000,465
2004,501250,464
2005,501500,462
2006,501750,463
2007,502000,462
2008,502250,463
2009,502500,461
2010,502750,465
2011,503000,458
2012,503250,462
2013,503500,459
2014,503750,469
2015,504000,465
2016,504250,465
2017,504500,465
2018,504750,467
2019,505000,465
2020,505250,468
2021,505500,465
2022,505750,465
2023,506000,465
2024,506250,465
2025,506500,464
2026,506750,464
2027,507000,464
2028,507250,466
2029,507500,465
2030,507750,462
2031,508000,463
2032,508250,465
2033,508500,462
2034,508750,464
2035,509000,465
2036,509250,465
2037,509500,466
2038,509750,465
2039,510000,463
2040,510250,462
2041,510500,466
2042,510750,465
2043,511000,465
2044,511250,466
2045,511500,465
2046,511750,462
2047,512000,465
2048,512250,466
2049,512500,467
2050,512750,465
2051,513000,465
2052,513250,463
2053,513500,459
2054,513750,462
2055,514000,465
2056,514250,464
2057,514500,459
2058,514750,466
2059,515000,465
2060,515250,465
2061,515500,466
2062,515750,462
2063,516000,465
2064,516250,464
2065,516500,465
2066,516750,464
2067,517000,465
2068,517250,462
2069,517500,464
2070,517750,465
2071,518000,464
2072,518250,465
2073,518500,467
2074,518750,462
2075,519000,459
2076,519250,460
2077,519500,456
2078,519750,465
2079,520000,465
2080,520250,465
2081,520500,465
2082,520750,464
2083,521000,463
2084,521250,464
2085,521500,465
2086,521750,459
2087,522000,460
2088,522250,463
2089,522500,464
2090,522750,465
2091,523000,465
2092,523250,465
2093,523500,467
2094,523750,465
2095,524000,465
2096,524250,465
2097,524500,462
2098,524750,467
2099,525000,460
2100,525250,465
2101,525500,464
2102,525750,469
2103,526000,462
2104,526250,462
2105,526500,459
2106,526750,463
2107,527000,462
2108,527250,462
2109,527500,464
2110,527750,462
2111,528000,463
2112,528250,464
2113,528500,465
2114,528750,465
2115,529000,464
2116,529250,465
2117,529500,468
2118,529750,465
2119,530000,465
2120,530250,465
2121,530500,462
2122,530750,465
2123,531000,465
2124,531250,465
2125,531500,465
2126,531750,465
2127,532000,466
2128,532250,465
2129,532500,468
2130,532750,465
2131,533000,466
2132,533250,466
2133,533500,465
2134,533750,468
2135,534000,465
2136,534250,465
2137,534500,465
2138,534750,468
2139,535000,466
2140,535250,462
2141,535500,467
2142,535750,465
2143,536000,465
2144,536250,465
2145,536500,464
2146,536750,465
2147,537000,465
2148,537250,466
2149,537500,464
2150,537750,466
2151,538000,460
2152,538250,465
2153,538500,464
2154,538750,460
2155,539000,465
2156,539250,468
2157,539500,463
2158,539750,465
2159,540000,463
2160,540250,464
2161,540500,465
2162,540750,465
2163,541000,466
2164,541250,465
2165,541500,460
2166,541750,467
2167,542000,465
2168,542250,465
2169,542500,465
2170,542750,465
2171,543000,465
2172,543250,464
2173,543500,465
2174,543750,466
2175,544000,465
2176,544250,468
2177,544500,465
2178,544750,466
2179,545000,465
2180,545250,466
2181,545500,466
2182,545750,467
2183,546000,471
2184,546250,465
2185,546500,472
2186,546750,472
2187,547000,467
2188,547250,466
2189,547500,466
2190,547750,471
2191,548000,465
2192,548250,465
2193,548500,465
2194,548750,468
2195,549000,466
2196,549250,471
2197,549500,467
2198,549750,465
2199,550000,465
2200,550250,465
2201,550500,465
2202,550750,467
2203,551000,468
2204,551250,465
2205,551500,464
2206,551750,465
2207,552000,466
2208,552250,465
2209,552500,465
2210,552750,465
2211,553000,464
2212,553250,465
2213,553500,464
2214,553750,466
2215,554000,465
2216,554250,466
2217,554500,464
2218,554750,466
2219,555000,468
2220,555250,465
2221,555500,462
2222,555750,465
2223,556000,465
2224,556250,466
2225,556500,466
2226,556750,465
2227,557000,465
2228,557250,465
2229,557500,465
2230,557750,465
2231,558000,465
2232,558250,465
2233,558500,466
2234,558750,471
2235,559000,463
2236,559250,468
2237,559500,462
2238,559750,464
2239,560000,465
2240,560250,465
2241,560500,462
2242,560750,464
2243,561000,465
2244,561250,464
2245,561500,462
2246,561750,466
2247,562000,465
2248,562250,464
2249,562500,465
2250,562750,465
2251,563000,465
2252,563250,466
2253,563500,463
2254,563750,468
2255,564000,465
2256,564250,466
2257,564500,465
2258,564750,465
2259,565000,469
2260,565250,470
2261,565500,465
2262,565750,466
2263,566000,470
2264,566250,463
2265,566500,466
2266,566750,466
2267,567000,465
2268,567250,465
2269,567500,465
2270,567750,452
2271,568000,465
2272,568250,465
2273,568500,465
2274,568750,470
2275,569000,465
2276,569250,468
2277,569500,468
2278,569750,465
2279,570000,465
2280,570250,465
2281,570500,466
2282,570750,468
2283,571000,465
2284,571250,470
2285,571500,466
2286,571750,466
2287,572000,472
2288,572250,465
2289,572500,465
2290,572750,465
2291,573000,465
2292,573250,467
2293,573500,467
2294,573750,465
2295,574000,465
2296,574250,466
2297,574500,466
2298,574750,465
2299,575000,472
2300,575250,464
2301,575500,465
2302,575750,466
2303,576000,465
2304,576250,465
2305,576500,462
2306,576750,466
2307,577000,464
2308,577250,474
2309,577500,463
2310,577750,465
2311,578000,465
2312,578250,464
2313,578500,466
2314,578750,464
2315,579000,464
2316,579250,464
2317,579500,465
2318,579750,465
2319,580000,465
2320,580250,464
2321,580500,465
2322,580750,465
2323,581000,465
2324,581250,465
2325,581500,464
2326,581750,465
2327,582000,462
2328,582250,467
2329,582500,465
2330,582750,465
2331,583000,466
2332,583250,465
2333,583500,465
2334,583750,465
2335,584000,466
2336,584250,467
2337,584500,467
2338,584750,465
2339,585000,465
2340,585250,469
2341,585500,465
2342,585750,468
2343,586000,466
2344,586250,465
2345,586500,472
2346,586750,468
2347,587000,465
2348,587250,465
2349,587500,463
2350,587750,465
2351,588000,465
2352,588250,470
2353,588500,468
2354,588750,468
2355,589000,465
2356,589250,466
2357,589500,464
2358,589750,466
2359,590000,465
2360,590250,466
2361,590500,465
2362,590750,466
2363,591000,465
2364,591250,464
2365,591500,465
2366,591750,463
2367,592000,460
2368,592250,463
2369,592500,455
2370,592750,449
2371,593000,462
2372,593250,459
2373,593500,462
2374,593750,460
2375,594000,458
2376,594250,460
2377,594500,456
2378,594750,461
2379,595000,461
2380,595250,464
2381,595500,459
2382,595750,462
2383,596000,454
2384,596250,456
2385,596500,456
2386,596750,456
2387,597000,456
2388,597250,456
2389,597500,455
2390,597750,458
2391,598000,459
2392,598250,454
2393,598500,456
2394,598750,463
2395,599000,460
2396,599250,463
2397,599500,455
2398,599750,458
2399,600000,452
2400,600250,459
2401,600500,451
2402,600750,456
2403,601000,454
2404,601250,462
2405,601500,455
2406,601750,463
2407,602000,461
2408,602250,456
2409,602500,460
2410,602750,452
2411,603000,455
2412,603250,460
2413,603500,454
2414,603750,455
2415,604000,461
2416,604250,454
2417,604500,459
2418,604750,456
2419,605000,456
2420,605250,458
2421,605500,459
2422,605750,455
2423,606000,458
2424,606250,459
2425,606500,458
2426,606750,454
2427,607000,462
2428,607250,463
2429,607500,458
2430,607750,460
2431,608000,454
2432,608250,456
2433,608500,468
2434,608750,466
2435,609000,466
2436,609250,470
2437,609500,468
2438,609750,465
2439,610000,468
2440,610250,467
2441,610500,467
2442,610750,465
2443,611000,467
2444,611250,466
2445,611500,466
2446,611750,468
2447,612000,471
2448,612250,470
2449,612500,465
2450,612750,465
2451,613000,465
2452,613250,465
2453,613500,466
2454,613750,465
2455,614000,465
2456,614250,465
2457,614500,465
2458,614750,467
2459,615000,465
2460,615250,469
2461,615500,465
2462,615750,462
2463,616000,462
2464,616250,465
2465,616500,465
2466,616750,467
2467,617000,467
2468,617250,468
2469,617500,465
2470,617750,466
2471,618000,465
2472,618250,466
2473,618500,467
2474,618750,462
2475,619000,465
2476,619250,465
2477,619500,465
2478,619750,465
2479,620000,464
2480,620250,466
2481,620500,465
2482,620750,465
2483,621000,465
2484,621250,466
2485,621500,465
2486,621750,465
2487,622000,463
2488,622250,468
2489,622500,463
2490,622750,465
2491,623000,466
2492,623250,468
2493,623500,465
2494,623750,465
2495,624000,466
2496,624250,465
2497,624500,467
2498,624750,465
2499,625000,467
2500,625250,472
2501,625500,468
2502,625750,471
2503,626000,467
2504,626250,468
2505,626500,471
2506,626750,465
2507,627000,466
2508,627250,465
2509,627500,475
2510,627750,471
2511,628000,470
2512,628250,472
2513,628500,467
2514,628750,465
2515,629000,465
2516,629250,465
2517,629500,465
2518,629750,465
2519,630000,465
2520,630250,464
2521,630500,465
2522,630750,462
2523,631000,463
2524,631250,465
2525,631500,467
2526,631750,465
2527,632000,466
2528,632250,465
2529,632500,459
2530,632750,465
2531,633000,465
2532,633250,466
2533,633500,466
2534,633750,465
2535,634000,465
2536,634250,466
2537,634500,467
2538,634750,465
2539,635000,465
2540,635250,466
2541,635500,464
2542,635750,465
2543,636000,468
2544,636250,465
2545,636500,464
2546,636750,465
2547,637000,465
2548,637250,464
2549,637500,465
2550,637750,466
2551,638000,463
2552,638250,466
2553,638500,462
2554,638750,465
2555,639000,465
2556,639250,465
2557,639500,465
2558,639750,465
2559,640000,463
2560,640250,465
2561,640500,466
2562,640750,465
2563,641000,466
2564,641250,465
2565,641500,465
2566,641750,464
2567,642000,464
2568,642250,461
2569,642500,466
2570,642750,463
2571,643000,462
2572,643250,465
2573,643500,467
2574,643750,463
2575,644000,462
2576,644250,465
2577,644500,464
2578,644750,465
2579,645000,461
2580,645250,464
2581,645500,464
2582,645750,465
2583,646000,462
2584,646250,457
2585,646500,456
2586,646750,462
2587,647000,464
2588,647250,459
2589,647500,462
2590,647750,464
2591,648000,463
2592,648250,459
2593,648500,465
2594,648750,465
2595,649000,466
2596,649250,465
2597,649500,465
2598,649750,463
2599,650000,460
2600,650250,463
2601,650500,464
2602,650750,465
2603,651000,465
2604,651250,462
2605,651500,465
2606,651750,467
2607,652000,463
2608,652250,469
2609,652500,466
2610,652750,465
2611,653000,466
2612,653250,465
2613,653500,465
2614,653750,465
2615,654000,465
2616,654250,464
2617,654500,465
2618,654750,460
2619,655000,463
2620,655250,463
2621,655500,466
2622,655750,459
2623,656000,464
2624,656250,463
2625,656500,469
2626,656750,467
2627,657000,471
2628,657250,469
2629,657500,474
2630,657750,468
2631,658000,477
2632,658250,468
2633,658500,472
2634,658750,472
2635,659000,470
2636,659250,466
2637,659500,467
2638,659750,467
2639,660000,470
2640,660250,468
2641,660500,471
2642,660750,469
2643,661000,471
2644,661250,471
2645,661500,466
2646,661750,467
2647,662000,470
2648,662250,472
2649,662500,470
2650,662750,470
2651,663000,471
2652,663250,475
2653,663500,472
2654,663750,471
2655,664000,474
2656,664250,467
2657,664500,470
2658,664750,467
2659,665000,465
2660,665250,466
2661,665500,465
2662,665750,466
2663,666000,465
2664,666250,468
2665,666500,465
2666,666750,472
2667,667000,468
2668,667250,467
2669,667500,474
2670,667750,475
2671,668000,471
2672,668250,468
2673,668500,478
